file_id	cluster_id	contig_id	contig_length	circularity_status	rep_type	rep_type_accession	relaxase_type	relaxase_type_accession	mash_nearest_neighbor	 mash_neighbor_distance	repetitive_dna_id	match_type	score	contig_match_start	contig_match_end
assembly.fasta	53	assembly.fasta|23_length=37697_depth=3.48x_circular=true	37697	Circular	IncX1	000215__KC853434_00019			CP012922	0					
assembly.fasta	63	assembly.fasta|30_length=2246_depth=220.94x_circular=true	2246	Circular	ColRNAI_rep_cluster_1993	000024__JX133088			CP016566	0.000434439					
assembly.fasta	chromosome	assembly.fasta|5_length=276018_depth=0.92x	276018	Incomplete											
assembly.fasta	chromosome	assembly.fasta|31_length=1751_depth=13.17x	1751	Incomplete											
assembly.fasta	chromosome	assembly.fasta|89_length=62_depth=1.67x	62	Incomplete											
assembly.fasta	chromosome	assembly.fasta|53_length=214_depth=0.92x	214	Incomplete											
assembly.fasta	chromosome	assembly.fasta|17_length=88940_depth=1.40x	88940	Incomplete											
assembly.fasta	chromosome	assembly.fasta|52_length=228_depth=1.53x	228	Incomplete											
assembly.fasta	chromosome	assembly.fasta|67_length=106_depth=11.46x	106	Incomplete											
assembly.fasta	chromosome	assembly.fasta|71_length=101_depth=4.46x	101	Incomplete											
assembly.fasta	chromosome	assembly.fasta|76_length=96_depth=1.76x	96	Incomplete											
assembly.fasta	chromosome	assembly.fasta|33_length=1664_depth=11.92x	1664	Incomplete											
assembly.fasta	chromosome	assembly.fasta|97_length=40_depth=3.83x	40	Incomplete											
assembly.fasta	chromosome	assembly.fasta|68_length=103_depth=2.98x	103	Incomplete											
assembly.fasta	chromosome	assembly.fasta|58_length=176_depth=1.00x	176	Incomplete											
assembly.fasta	chromosome	assembly.fasta|34_length=1003_depth=0.69x	1003	Incomplete											
assembly.fasta	chromosome	assembly.fasta|78_length=93_depth=5.00x	93	Incomplete											
assembly.fasta	chromosome	assembly.fasta|22_length=44741_depth=1.28x	44741	Incomplete											
assembly.fasta	chromosome	assembly.fasta|101_length=27_depth=1.67x	27	Incomplete											
assembly.fasta	chromosome	assembly.fasta|96_length=41_depth=13.84x	41	Incomplete											
assembly.fasta	chromosome	assembly.fasta|95_length=42_depth=2.05x	42	Incomplete											
assembly.fasta	chromosome	assembly.fasta|46_length=426_depth=14.89x	426	Incomplete											
assembly.fasta	chromosome	assembly.fasta|103_length=26_depth=4.80x	26	Incomplete											
assembly.fasta	chromosome	assembly.fasta|83_length=86_depth=2.43x	86	Incomplete											
assembly.fasta	chromosome	assembly.fasta|15_length=104707_depth=1.24x	104707	Incomplete											
assembly.fasta	chromosome	assembly.fasta|8_length=230815_depth=0.98x	230815	Incomplete											
assembly.fasta	chromosome	assembly.fasta|59_length=155_depth=1.29x	155	Incomplete											
assembly.fasta	chromosome	assembly.fasta|1_length=609959_depth=1.00x	609959	Incomplete											
assembly.fasta	chromosome	assembly.fasta|100_length=37_depth=1.65x	37	Incomplete											
