file_id	cluster_id	contig_id	contig_length	circularity_status	rep_type	rep_type_accession	relaxase_type	relaxase_type_accession	mash_nearest_neighbor	 mash_neighbor_distance	repetitive_dna_id	match_type	score	contig_match_start	contig_match_end
assembly.fasta	1009	assembly.fasta|30_length=59122_depth=1.10x	59122	Incomplete					CP009168	0.000508006					
assembly.fasta	1009	assembly.fasta|90_length=1343_depth=2.01x	1343	Incomplete					CP009168	0.000508006	M11300	IS4	2446.0	1	1341
assembly.fasta	1009	assembly.fasta|41_length=31808_depth=1.12x	31808	Incomplete	IncY	000230__CP009168_00001			CP009168	0.000508006					
assembly.fasta	1009	assembly.fasta|95_length=1185_depth=1.23x	1185	Incomplete					CP009168	0.000508006					
assembly.fasta	541	assembly.fasta|45_length=25392_depth=1.56x	25392	Incomplete	IncFIIA,IncFII	000136__AP014877_00014,000121__CP024805			CP009167	0.000557238					
assembly.fasta	541	assembly.fasta|51_length=14753_depth=1.68x	14753	Incomplete	IncFIA	000094__NZ_CP015070_00117			CP009167	0.000557238					
assembly.fasta	541	assembly.fasta|55_length=8640_depth=1.63x	8640	Incomplete	IncFIB	000096__NC_019117_00097			CP009167	0.000557238					
assembly.fasta	541	assembly.fasta|93_length=1213_depth=6.90x	1213	Incomplete					CP009167	0.000557238	CP000035	IS3	1749.0	1	1216
assembly.fasta	541	assembly.fasta|32_length=48624_depth=1.39x	48624	Incomplete			MOBF	NC_017627_00068	CP009167	0.000557238					
assembly.fasta	541	assembly.fasta|68_length=3676_depth=1.81x	3676	Incomplete					CP009167	0.000557238					
assembly.fasta	541	assembly.fasta|74_length=2534_depth=3.04x	2534	Incomplete					CP009167	0.000557238	NC_008460	IS66	2789.0	411	2541
assembly.fasta	1068	assembly.fasta|53_length=11723_depth=0.98x	11723	Incomplete					CP021680	0.0239063					
assembly.fasta	18	assembly.fasta|63_length=4671_depth=38.87x_circular=true	4671	Circular	ColRNAI_rep_cluster_1857	000008__AJ627566			CP009169	0.000191626					
assembly.fasta	chromosome	assembly.fasta|123_length=505_depth=1.01x	505	Incomplete											
assembly.fasta	chromosome	assembly.fasta|252_length=75_depth=4.48x	75	Incomplete											
assembly.fasta	chromosome	assembly.fasta|163_length=231_depth=1.12x	231	Incomplete											
assembly.fasta	chromosome	assembly.fasta|86_length=1450_depth=1.10x	1450	Incomplete											
assembly.fasta	chromosome	assembly.fasta|223_length=100_depth=4.18x	100	Incomplete											
assembly.fasta	chromosome	assembly.fasta|149_length=293_depth=0.98x	293	Incomplete											
assembly.fasta	chromosome	assembly.fasta|103_length=936_depth=3.24x	936	Incomplete											
assembly.fasta	chromosome	assembly.fasta|122_length=517_depth=2.32x	517	Incomplete											
assembly.fasta	chromosome	assembly.fasta|130_length=382_depth=0.80x	382	Incomplete											
assembly.fasta	chromosome	assembly.fasta|231_length=88_depth=1.95x	88	Incomplete											
assembly.fasta	chromosome	assembly.fasta|107_length=864_depth=1.08x	864	Incomplete											
assembly.fasta	chromosome	assembly.fasta|296_length=32_depth=0.82x	32	Incomplete											
assembly.fasta	chromosome	assembly.fasta|64_length=4652_depth=1.15x	4652	Incomplete											
assembly.fasta	chromosome	assembly.fasta|33_length=42457_depth=0.98x	42457	Incomplete											
assembly.fasta	chromosome	assembly.fasta|153_length=269_depth=2.50x	269	Incomplete											
assembly.fasta	chromosome	assembly.fasta|99_length=959_depth=0.98x	959	Incomplete											
assembly.fasta	chromosome	assembly.fasta|114_length=671_depth=2.04x	671	Incomplete											
assembly.fasta	chromosome	assembly.fasta|348_length=1_depth=1.14x	1	Incomplete											
assembly.fasta	chromosome	assembly.fasta|161_length=238_depth=1.04x	238	Incomplete											
assembly.fasta	chromosome	assembly.fasta|341_length=1_depth=5.42x	1	Incomplete											
assembly.fasta	chromosome	assembly.fasta|171_length=178_depth=2.30x	178	Incomplete											
assembly.fasta	chromosome	assembly.fasta|155_length=263_depth=2.37x	263	Incomplete											
assembly.fasta	chromosome	assembly.fasta|201_length=128_depth=1.36x	128	Incomplete											
assembly.fasta	chromosome	assembly.fasta|159_length=255_depth=2.01x	255	Incomplete											
assembly.fasta	chromosome	assembly.fasta|34_length=41848_depth=1.02x	41848	Incomplete											
assembly.fasta	chromosome	assembly.fasta|44_length=25746_depth=1.14x	25746	Incomplete											
assembly.fasta	chromosome	assembly.fasta|215_length=112_depth=1.11x	112	Incomplete											
assembly.fasta	chromosome	assembly.fasta|28_length=63068_depth=0.94x	63068	Incomplete											
assembly.fasta	chromosome	assembly.fasta|194_length=147_depth=0.70x	147	Incomplete											
