putative_plasmid_0		-55.695258290444485	0.0	-60.81265714147611	0
putative_plasmid_1		-19.228489167305003	0.0	-20.94896197533328	0
putative_plasmid_2		-12.341771597932222	0.0	-14.10353428952656	0
questionable_plasmid_3	-9.64361906365788	0.0	-10.955573190598095	0
putative_plasmid_3		-8.25280344523394	0.0	-9.743033694280227	0
questionable_plasmid_4	-7.947107888370513	0.0	-8.869117729799914	0
questionable_plasmid_4	-8.152637529441233	0.0	-9.960511270688073	0
putative_plasmid_4		-6.986597946166351	0.0	-8.422021658822985	0
questionable_plasmid_5	-6.221574423255892	0.0	-7.261454020518336	0
putative_plasmid_5		-5.928753973458689	0.0	-6.662724644837444	0
putative_plasmid_6		-2.036585329050669	0.0	-2.2652933723221302	0
questionable_plasmid_7	-1.8735326510696604	0.0	-1.991289606935028	0
questionable_plasmid_7	-1.8198325514077647	0.0	-2.1732851985559565	0
questionable_plasmid_7	-1.534264297314086	0.0	-1.752806263340946	0
questionable_plasmid_7	-1.0	0.0	-1.0	0
questionable_plasmid_7	-1.0	0.0	-1.0	0
questionable_plasmid_7	-0.9869565217391304	0.0	-0.9869565217391304	0
putative_plasmid_7		-0.9570335491465568	0.0	-0.9570335491465568	0
putative_plasmid_8		-0.9051504334523203	0.0	-0.9051504334523203	0
putative_plasmid_9		-0.9008547008547009	0.0	-0.9008547008547009	0
questionable_plasmid_10	-0.866046511627907	0.0	-0.866046511627907	0
putative_plasmid_10		-0.8653500897666068	0.0	-0.8653500897666068	0
putative_plasmid_11		-0.8422692825270911	0.0	-0.8422692825270911	0
questionable_plasmid_12	-0.7828200972447326	0.0	-0.7828200972447326	0
putative_plasmid_12		-0.7407432432432433	0.0	-0.7407432432432433	0
putative_plasmid_13		-0.6636332996292551	0.0	-0.6636332996292551	0
questionable_plasmid_14	-0.4520547945205479	0.0	-0.4520547945205479	0
questionable_plasmid_14	-0.17328519855595667	0.0	-0.17328519855595667	0
questionable_plasmid_14	-0.11987604613674673	0.0	-0.11987604613674673	0
questionable_plasmid_14	-0.07541342896991432	0.0	-0.07541342896991432	0
questionable_plasmid_14	-0.07541342896991432	0.0	-0.07541342896991432	0
questionable_plasmid_14	-0.013918160667852744	0.0	-0.013918160667852744	0
questionable_plasmid_14	-0.013918160667852744	0.0	-0.013918160667852744	0
