putative_plasmid_0		-40.03214690655096	0.0	-40.03214690655098	0
putative_plasmid_1		-14.37170317842017	0.0	-14.37170317842017	0
putative_plasmid_2		-5.516370584872437	0.0	-5.516370584872437	0
questionable_plasmid_3	-3.763963880796323	0.0	-3.763963880796323	0
questionable_plasmid_3	-1.846810962828892	0.0	-1.846810962828892	0
putative_plasmid_3		-1.733268132129878	0.0	-1.733268132129878	0
putative_plasmid_4		-1.4696481601781821	0.0	-1.4696481601781821	0
questionable_plasmid_5	-1.0	0.0	-1.0	0
questionable_plasmid_5	-0.934092758340114	0.0	-0.934092758340114	0
putative_plasmid_5		-0.621195652173913	0.0	-0.621195652173913	0
putative_plasmid_6		-0.6025901942645698	0.0	-0.6025901942645698	0
putative_plasmid_7		-0.6025901942645698	0.0	-0.6025901942645698	0
questionable_plasmid_8	-0.079597075663654	0.0	-0.079597075663654	0
questionable_plasmid_8	-0.079597075663654	0.0	-0.079597075663654	0
questionable_plasmid_8	-0.006205140897358838	0.0	-0.006205140897358838	0
questionable_plasmid_8	-0.006205140897358838	0.0	-0.006205140897358838	0
