file_id	cluster_id	contig_id	contig_length	circularity_status	rep_type	rep_type_accession	relaxase_type	relaxase_type_accession	mash_nearest_neighbor	 mash_neighbor_distance	repetitive_dna_id	match_type	score	contig_match_start	contig_match_end
assembly.fasta	novel_0	assembly.fasta|84_length=2590_depth=0.65x_circular=true	2590	Circular	ColRNAI_rep_cluster_1993	000024__JX133088			KC886366	0.0572108					
assembly.fasta	644	assembly.fasta|32_length=48320_depth=11.74x	48320	Incomplete	IncI2	000147__CP006264_00003	MOBP	NC_022520_00030	KY120366	0.000385581					
assembly.fasta	644	assembly.fasta|55_length=10789_depth=11.14x	10789	Incomplete					KY120366	0.000385581					
assembly.fasta	644	assembly.fasta|108_length=1070_depth=17.94x	1070	Incomplete					KY120366	0.000385581	EF407820	IS30	1971.0	1	1070
assembly.fasta	508	assembly.fasta|65_length=6078_depth=9.85x_circular=true	6078	Circular	ColRNAI_rep_cluster_1291	000001__EU090225_00001	MOBQ	NC_019783_00003	KP970685	0.0206797					
assembly.fasta	469	assembly.fasta|77_length=4073_depth=7.36x_circular=true	4073	Circular	rep_cluster_1785	001211__AP017616_00002	MOBQ	NC_011411_00002	CP018996	0.000215742					
assembly.fasta	2912	assembly.fasta|44_length=23299_depth=1.05x	23299	Incomplete					CP010208	0.0381928					
assembly.fasta	22	assembly.fasta|64_length=6791_depth=0.71x	6791	Incomplete	ColRNAI_rep_cluster_1857	000008__AJ627566	MOBP	NC_019076_00002	CP014198	0.00218918					
assembly.fasta	1068	assembly.fasta|58_length=9253_depth=1.07x	9253	Incomplete					CP021680	0.0298988					
assembly.fasta	920	assembly.fasta|15_length=108986_depth=5.43x_circular=true	108986	Circular	rep_cluster_488	001852__AP017612_00001			CP019027	0.0120298					
assembly.fasta	novel_1	assembly.fasta|52_length=12725_depth=6.66x	12725	Incomplete	IncX1	000215__KC853434_00019			FJ914220	0.0671564					
assembly.fasta	490	assembly.fasta|106_length=1106_depth=11.67x	1106	Incomplete					CP013024	0.00348975					
assembly.fasta	490	assembly.fasta|47_length=18385_depth=11.99x	18385	Incomplete	IncFIIA	000136__AP014877_00014			CP013024	0.00348975					
assembly.fasta	490	assembly.fasta|51_length=14633_depth=10.04x	14633	Incomplete					CP013024	0.00348975					
assembly.fasta	490	assembly.fasta|40_length=32311_depth=11.34x	32311	Incomplete			MOBP	NC_013728_00087	CP013024	0.00348975					
assembly.fasta	490	assembly.fasta|75_length=4428_depth=21.32x	4428	Incomplete					CP013024	0.00348975					
assembly.fasta	490	assembly.fasta|38_length=34243_depth=11.57x	34243	Incomplete					CP013024	0.00348975					
