file_id	cluster_id	contig_id	contig_length	circularity_status	rep_type	rep_type_accession	relaxase_type	relaxase_type_accession	mash_nearest_neighbor	 mash_neighbor_distance	repetitive_dna_id	match_type	score	contig_match_start	contig_match_end
assembly.fasta	63	assembly.fasta|31_length=2246_depth=168.73x_circular=true	2246	Circular	ColRNAI_rep_cluster_1993	000024__JX133088			CP016566	0.000483446					
assembly.fasta	53	assembly.fasta|23_length=37697_depth=3.31x_circular=true	37697	Circular	IncX1	000215__KC853434_00019	MOBP	NC_019096_00001	CP012922	2.38274e-05					
assembly.fasta	476	assembly.fasta|28_length=5956_depth=1.89x	5956	Incomplete					CP016516	0.00075568					
assembly.fasta	476	assembly.fasta|22_length=43249_depth=2.48x	43249	Incomplete			MOBP	NC_019097	CP016516	0.00075568					
assembly.fasta	476	assembly.fasta|20_length=45950_depth=2.57x	45950	Incomplete	IncI1	000145__HE610900_00001			CP016516	0.00075568					
assembly.fasta	chromosome	assembly.fasta|58_length=207_depth=5.64x	207	Incomplete											
assembly.fasta	chromosome	assembly.fasta|49_length=426_depth=13.72x	426	Incomplete							CP016586.1	23S	787.0	124	549
assembly.fasta	chromosome	assembly.fasta|102_length=11_depth=4.80x	11	Incomplete											
assembly.fasta	chromosome	assembly.fasta|52_length=239_depth=2.96x	239	Incomplete											
assembly.fasta	chromosome	assembly.fasta|13_length=137820_depth=1.36x	137820	Incomplete											
assembly.fasta	chromosome	assembly.fasta|18_length=75621_depth=1.08x	75621	Incomplete											
assembly.fasta	chromosome	assembly.fasta|6_length=275980_depth=0.93x	275980	Incomplete											
assembly.fasta	chromosome	assembly.fasta|11_length=171789_depth=0.97x	171789	Incomplete											
assembly.fasta	chromosome	assembly.fasta|107_length=9_depth=14.07x	9	Incomplete											
assembly.fasta	chromosome	assembly.fasta|19_length=54165_depth=1.11x	54165	Incomplete											
assembly.fasta	chromosome	assembly.fasta|3_length=489841_depth=0.91x	489841	Incomplete											
assembly.fasta	chromosome	assembly.fasta|8_length=234609_depth=1.09x	234609	Incomplete											
