plasmid_0;109+,99+,104+,114-,210-,120+,187+,189+,85+,161-,130-,97+,111+,169+,126-,151+,84-,158-,133-,68+,93+,153+,132+,116-,127+,146+,143-,148-,88+,75-,112-,165+,20-,102-,76+,107-,163-,159+,119+,101-,57+,188+,186-
# 109	1.0	1.95471902765	874
# 99	1.0	1.05290294257	1523
# 104	0.958093672966	1.84898328982	1217
# 114	0.834502103787	1.14949307179	713
# 210	0.0	55.4849209304	12
# 120	0.737614678899	49.4848116792	545
# 187	0.609375	22.7732636503	64
# 189	0.0	14.4464272979	64
# 85	0.0	1.20067686243	3023
# 161	0.0	2.14604428584	155
# 130	0.985611510791	0.877858083979	417
# 97	0.530718954248	1.73152975535	1530
# 111	0.0	1.24328223949	727
# 169	0.0	1.46438727735	129
# 126	0.0	1.04301770321	477
# 151	0.0	2.74904856005	192
# 84	0.0	0.990138843158	3196
# 158	1.0	1.47352827891	163
# 133	0.997572815534	0.764811203446	412
# 68	0.914051522248	1.71521124877	8540
# 93	0.356557377049	0.991232000034	1952
# 153	0.977653631285	1.73460911499	179
# 132	1.0	1.0448460154	415
# 116	0.591836734694	1.90357140244	588
# 127	0.0	1.14318067412	425
# 146	0.0	2.5916775396	287
# 143	0.0	1.0880932548	349
# 148	0.0	1.75600443835	221
# 88	0.0227194492255	1.31621632755	2905
# 75	0.978406552494	1.78702272768	5372
# 112	1.0	0.708924393209	724
# 165	0.952702702703	1.54822325154	148
# 20	0.0223774830037	1.01560552514	90314
# 102	0.958778625954	8.50133790686	1310
# 76	0.0	1.1751652616	5138
# 107	0.928017718715	3.40606167477	903
# 163	1.0	1.14980065893	151
# 159	1.0	2.21577699296	159
# 119	0.0	1.45009291598	575
# 101	0.99021820918	5.37381865242	1329
# 57	0.0485456169959	1.56601828828	20146
# 188	0.0	10.0697192555	64
# 186	1.0	26.46313513	64

plasmid_1;176-,135-,147-,191-,186-,120-,210+,208-,212+,195+,48-,159-,163+,107+,63-,101+,24-,161-,129-,97+,110-,169+,125-,151+,83+,158-,134+,68+,90+,153+,131+,116-,128-,146+,142-,148-,72-,75-,113-,165+
# 176	0.408602150538	3.5918799812	93
# 135	1.0	5.5350548326	407
# 147	0.923076923077	1.21342703565	286
# 191	0.0	12.1428967493	64
# 186	1.0	25.46313513	64
# 120	0.737614678899	48.4848116792	545
# 210	0.0	54.4849209304	12
# 208	0.0	58.9298804169	15
# 212	0.0	61.2203202647	8
# 195	0.0	17.8030003831	62
# 48	0.0	0.916899471483	28978
# 159	1.0	1.21577699296	159
# 163	1.0	0.149800658932	151
# 107	0.928017718715	2.40606167477	903
# 63	0.0	1.02174512511	13241
# 101	0.99021820918	4.37381865242	1329
# 24	0.0231805458362	1.00048751996	68592
# 161	0.0	1.14604428584	155
# 129	0.0	1.2707527956	417
# 97	0.530718954248	0.731529755349	1530
# 110	0.0	1.13411693956	727
# 169	0.0	0.464387277352	129
# 125	0.0	1.01915427849	477
# 151	0.0	1.74904856005	192
# 83	0.0	0.854674332402	3368
# 158	1.0	0.473528278906	163
# 134	0.0	0.865182380614	412
# 68	0.914051522248	0.715211248774	8540
# 90	0.140652557319	0.959912014022	2268
# 153	0.977653631285	0.734609114986	179
# 131	0.0	0.938351724961	415
# 116	0.591836734694	0.903571402442	588
