file_id	cluster_id	contig_id	contig_length	circularity_status	rep_type	rep_type_accession	relaxase_type	relaxase_type_accession	mash_nearest_neighbor	 mash_neighbor_distance	repetitive_dna_id	match_type	score	contig_match_start	contig_match_end
assembly.fasta	53	assembly.fasta|14_length=37697_depth=1.52x_circular=true	37697	Circular	IncX1	000215__KC853434_00019	MOBP	NC_019096_00001	CP012922	2.38274e-05					
assembly.fasta	476	assembly.fasta|12_length=45950_depth=1.86x	45950	Incomplete	IncI1	000145__HE610900_00001			CP012923	0.00028831					
assembly.fasta	476	assembly.fasta|13_length=44215_depth=1.94x	44215	Incomplete			MOBP	NC_019097	CP012923	0.00028831					
assembly.fasta	476	assembly.fasta|18_length=7514_depth=1.84x	7514	Incomplete					CP012923	0.00028831					
assembly.fasta	chromosome	assembly.fasta|35_length=137_depth=1.48x	137	Incomplete											
assembly.fasta	chromosome	assembly.fasta|49_length=71_depth=5.06x	71	Incomplete											
assembly.fasta	chromosome	assembly.fasta|10_length=89218_depth=1.33x	89218	Incomplete											
assembly.fasta	chromosome	assembly.fasta|41_length=109_depth=1.57x	109	Incomplete											
assembly.fasta	chromosome	assembly.fasta|23_length=887_depth=2.89x	887	Incomplete											
assembly.fasta	chromosome	assembly.fasta|7_length=230819_depth=1.00x	230819	Incomplete											
assembly.fasta	chromosome	assembly.fasta|1_length=739794_depth=1.13x	739794	Incomplete											
assembly.fasta	chromosome	assembly.fasta|47_length=96_depth=1.35x	96	Incomplete											
assembly.fasta	chromosome	assembly.fasta|4_length=724940_depth=1.00x	724940	Incomplete											
assembly.fasta	chromosome	assembly.fasta|40_length=123_depth=8.18x	123	Incomplete											
assembly.fasta	chromosome	assembly.fasta|56_length=53_depth=1.59x	53	Incomplete											
assembly.fasta	chromosome	assembly.fasta|60_length=47_depth=0.97x	47	Incomplete											
assembly.fasta	chromosome	assembly.fasta|24_length=668_depth=2.00x	668	Incomplete							AJ238015	IS200/IS605	701.0	8	665
