file_id	cluster_id	contig_id	contig_length	circularity_status	rep_type	rep_type_accession	relaxase_type	relaxase_type_accession	mash_nearest_neighbor	 mash_neighbor_distance	repetitive_dna_id	match_type	score	contig_match_start	contig_match_end
assembly.fasta	53	assembly.fasta|23_length=37697_depth=4.89x_circular=true	37697	Circular	IncX1	000215__KC853434_00019	MOBP	NC_019096_00001	CP012922	0					
assembly.fasta	63	assembly.fasta|30_length=2186_depth=251.44x	2186	Incomplete	ColRNAI_rep_cluster_1993	000024__JX133088			CP016566	0.000981871					
assembly.fasta	chromosome	assembly.fasta|41_length=805_depth=1.99x	805	Incomplete											
assembly.fasta	chromosome	assembly.fasta|39_length=887_depth=2.64x	887	Incomplete											
assembly.fasta	chromosome	assembly.fasta|2_length=557120_depth=1.20x	557120	Incomplete											
assembly.fasta	chromosome	assembly.fasta|67_length=123_depth=1.86x	123	Incomplete											
assembly.fasta	chromosome	assembly.fasta|28_length=4396_depth=1.45x	4396	Incomplete											
assembly.fasta	chromosome	assembly.fasta|86_length=86_depth=2.36x	86	Incomplete											
assembly.fasta	chromosome	assembly.fasta|58_length=207_depth=5.99x	207	Incomplete											
assembly.fasta	chromosome	assembly.fasta|29_length=2600_depth=1.03x	2600	Incomplete											
assembly.fasta	chromosome	assembly.fasta|56_length=214_depth=0.75x	214	Incomplete											
assembly.fasta	chromosome	assembly.fasta|6_length=251081_depth=0.88x	251081	Incomplete											
assembly.fasta	chromosome	assembly.fasta|24_length=31277_depth=1.28x	31277	Incomplete											
assembly.fasta	chromosome	assembly.fasta|47_length=496_depth=0.54x	496	Incomplete											
assembly.fasta	chromosome	assembly.fasta|82_length=90_depth=2.85x	90	Incomplete											
assembly.fasta	chromosome	assembly.fasta|109_length=12_depth=4.48x	12	Incomplete											
assembly.fasta	chromosome	assembly.fasta|97_length=55_depth=6.73x	55	Incomplete											
assembly.fasta	chromosome	assembly.fasta|13_length=111932_depth=1.28x	111932	Incomplete											
assembly.fasta	chromosome	assembly.fasta|38_length=902_depth=1.31x	902	Incomplete											
assembly.fasta	chromosome	assembly.fasta|69_length=106_depth=11.95x	106	Incomplete											
assembly.fasta	chromosome	assembly.fasta|87_length=81_depth=4.29x	81	Incomplete											
assembly.fasta	chromosome	assembly.fasta|103_length=37_depth=5.62x	37	Incomplete											
assembly.fasta	chromosome	assembly.fasta|5_length=279789_depth=0.88x	279789	Incomplete											
assembly.fasta	chromosome	assembly.fasta|25_length=25998_depth=1.43x	25998	Incomplete											
assembly.fasta	chromosome	assembly.fasta|64_length=138_depth=2.64x	138	Incomplete											
assembly.fasta	chromosome	assembly.fasta|20_length=75621_depth=1.08x	75621	Incomplete											
assembly.fasta	chromosome	assembly.fasta|40_length=844_depth=1.74x	844	Incomplete											
assembly.fasta	chromosome	assembly.fasta|22_length=44741_depth=1.27x	44741	Incomplete											
assembly.fasta	chromosome	assembly.fasta|16_length=88940_depth=1.39x	88940	Incomplete											
assembly.fasta	chromosome	assembly.fasta|90_length=75_depth=1.76x	75	Incomplete											
assembly.fasta	chromosome	assembly.fasta|14_length=104707_depth=1.24x	104707	Incomplete											
assembly.fasta	chromosome	assembly.fasta|54_length=228_depth=1.48x	228	Incomplete											
assembly.fasta	chromosome	assembly.fasta|75_length=101_depth=1.02x	101	Incomplete											
assembly.fasta	chromosome	assembly.fasta|8_length=230815_depth=0.98x	230815	Incomplete											
assembly.fasta	chromosome	assembly.fasta|93_length=60_depth=186.97x	60	Incomplete											
assembly.fasta	chromosome	assembly.fasta|76_length=100_depth=5.39x	100	Incomplete											
assembly.fasta	chromosome	assembly.fasta|77_length=98_depth=1.88x	98	Incomplete											
assembly.fasta	chromosome	assembly.fasta|44_length=644_depth=1.64x	644	Incomplete											
assembly.fasta	chromosome	assembly.fasta|36_length=1003_depth=0.69x	1003	Incomplete											
assembly.fasta	chromosome	assembly.fasta|63_length=139_depth=4.04x	139	Incomplete											
assembly.fasta	chromosome	assembly.fasta|34_length=1664_depth=11.82x	1664	Incomplete							CP016586.1	16S	2826.0	1	1554
assembly.fasta	chromosome	assembly.fasta|46_length=496_depth=0.81x	496	Incomplete											
assembly.fasta	chromosome	assembly.fasta|57_length=210_depth=1.36x	210	Incomplete											
assembly.fasta	chromosome	assembly.fasta|95_length=59_depth=3.46x	59	Incomplete											
assembly.fasta	chromosome	assembly.fasta|43_length=675_depth=5.86x	675	Incomplete							AJ238015	IS200/IS605	737.0	38	709
assembly.fasta	chromosome	assembly.fasta|79_length=96_depth=1.64x	96	Incomplete											
assembly.fasta	chromosome	assembly.fasta|66_length=125_depth=2.57x	125	Incomplete											
assembly.fasta	chromosome	assembly.fasta|9_length=199913_depth=1.30x	199913	Incomplete											
assembly.fasta	chromosome	assembly.fasta|12_length=137820_depth=1.41x	137820	Incomplete											
assembly.fasta	chromosome	assembly.fasta|45_length=523_depth=9.32x	523	Incomplete							CP016586.1	23S	966.0	757	1279
assembly.fasta	chromosome	assembly.fasta|98_length=53_depth=2.13x	53	Incomplete											
assembly.fasta	chromosome	assembly.fasta|50_length=392_depth=6.21x	392	Incomplete											
assembly.fasta	chromosome	assembly.fasta|80_length=95_depth=2.54x	95	Incomplete											
assembly.fasta	chromosome	assembly.fasta|94_length=60_depth=1.87x	60	Incomplete											
assembly.fasta	chromosome	assembly.fasta|17_length=87402_depth=1.31x	87402	Incomplete											
assembly.fasta	chromosome	assembly.fasta|62_length=145_depth=1.17x	145	Incomplete											
assembly.fasta	chromosome	assembly.fasta|60_length=176_depth=0.99x	176	Incomplete											
assembly.fasta	chromosome	assembly.fasta|15_length=96875_depth=1.29x	96875	Incomplete											
assembly.fasta	chromosome	assembly.fasta|27_length=6200_depth=1.39x	6200	Incomplete											
assembly.fasta	chromosome	assembly.fasta|73_length=101_depth=4.48x	101	Incomplete											
assembly.fasta	chromosome	assembly.fasta|89_length=81_depth=4.58x	81	Incomplete											
assembly.fasta	chromosome	assembly.fasta|74_length=101_depth=1.57x	101	Incomplete											
assembly.fasta	chromosome	assembly.fasta|102_length=39_depth=1.28x	39	Incomplete											
assembly.fasta	chromosome	assembly.fasta|18_length=83595_depth=0.96x	83595	Incomplete											
assembly.fasta	chromosome	assembly.fasta|88_length=81_depth=1.57x	81	Incomplete											
assembly.fasta	chromosome	assembly.fasta|72_length=101_depth=10.07x	101	Incomplete											
assembly.fasta	chromosome	assembly.fasta|105_length=28_depth=1.73x	28	Incomplete											
assembly.fasta	chromosome	assembly.fasta|91_length=71_depth=11.90x	71	Incomplete											
assembly.fasta	chromosome	assembly.fasta|19_length=76877_depth=1.42x	76877	Incomplete											
assembly.fasta	chromosome	assembly.fasta|48_length=426_depth=14.27x	426	Incomplete							CP016586.1	23S	787.0	124	549
assembly.fasta	chromosome	assembly.fasta|7_length=234415_depth=1.11x	234415	Incomplete											
assembly.fasta	chromosome	assembly.fasta|1_length=609804_depth=1.00x	609804	Incomplete											
assembly.fasta	chromosome	assembly.fasta|10_length=185232_depth=0.89x	185232	Incomplete											
assembly.fasta	chromosome	assembly.fasta|110_length=11_depth=10.21x	11	Incomplete											
assembly.fasta	chromosome	assembly.fasta|32_length=1737_depth=0.95x	1737	Incomplete											
assembly.fasta	chromosome	assembly.fasta|106_length=28_depth=6.44x	28	Incomplete											
assembly.fasta	chromosome	assembly.fasta|107_length=26_depth=4.56x	26	Incomplete											
assembly.fasta	chromosome	assembly.fasta|21_length=58040_depth=1.14x	58040	Incomplete											
assembly.fasta	chromosome	assembly.fasta|31_length=1751_depth=13.02x	1751	Incomplete							CP016586.1	23S	3208.0	1291	3027
assembly.fasta	chromosome	assembly.fasta|99_length=42_depth=2.55x	42	Incomplete											
assembly.fasta	chromosome	assembly.fasta|78_length=98_depth=1.52x	98	Incomplete											
assembly.fasta	chromosome	assembly.fasta|11_length=171789_depth=0.97x	171789	Incomplete											
assembly.fasta	chromosome	assembly.fasta|33_length=1706_depth=1.91x	1706	Incomplete											
assembly.fasta	chromosome	assembly.fasta|61_length=155_depth=1.30x	155	Incomplete											
assembly.fasta	chromosome	assembly.fasta|111_length=10_depth=2.56x	10	Incomplete											
assembly.fasta	chromosome	assembly.fasta|104_length=37_depth=1.58x	37	Incomplete											
assembly.fasta	chromosome	assembly.fasta|37_length=994_depth=0.67x	994	Incomplete											
assembly.fasta	chromosome	assembly.fasta|35_length=1027_depth=1.14x	1027	Incomplete											
assembly.fasta	chromosome	assembly.fasta|84_length=87_depth=2.43x	87	Incomplete											
assembly.fasta	chromosome	assembly.fasta|85_length=87_depth=4.08x	87	Incomplete											
assembly.fasta	chromosome	assembly.fasta|100_length=41_depth=12.86x	41	Incomplete											
assembly.fasta	chromosome	assembly.fasta|55_length=214_depth=0.83x	214	Incomplete											
assembly.fasta	chromosome	assembly.fasta|81_length=93_depth=5.64x	93	Incomplete											
assembly.fasta	chromosome	assembly.fasta|59_length=202_depth=1.14x	202	Incomplete											
assembly.fasta	chromosome	assembly.fasta|26_length=21917_depth=0.95x	21917	Incomplete											
assembly.fasta	chromosome	assembly.fasta|42_length=698_depth=2.45x	698	Incomplete							AJ000635	IS3	1105.0	562	1246
assembly.fasta	chromosome	assembly.fasta|92_length=62_depth=1.69x	62	Incomplete											
