file_id	cluster_id	contig_id	contig_length	circularity_status	rep_type	rep_type_accession	relaxase_type	relaxase_type_accession	mash_nearest_neighbor	 mash_neighbor_distance	repetitive_dna_id	match_type	score	contig_match_start	contig_match_end
assembly.fasta	1068	assembly.fasta|67_length=9056_depth=1.02x	9056	Incomplete					CP021680	0.0297077					
assembly.fasta	novel_0	assembly.fasta|22_length=90238_depth=1.01x	90238	Incomplete			MOBP	NC_011416_00039	CP012501	0.186761					
assembly.fasta	475	assembly.fasta|92_length=3446_depth=0.42x	3446	Incomplete					MF078004	0.00405685					
assembly.fasta	475	assembly.fasta|72_length=7518_depth=0.79x	7518	Incomplete			MOBP	NC_019097	MF078004	0.00405685					
assembly.fasta	475	assembly.fasta|65_length=9687_depth=0.40x	9687	Incomplete					MF078004	0.00405685					
assembly.fasta	475	assembly.fasta|107_length=1378_depth=10.97x	1378	Incomplete					MF078004	0.00405685	NC_002142	IS66	1362.0	419	1383
assembly.fasta	475	assembly.fasta|28_length=72631_depth=0.45x	72631	Incomplete	IncI1	000144__CP015838_00058			MF078004	0.00405685					
assembly.fasta	475	assembly.fasta|101_length=2131_depth=7.75x	2131	Incomplete					MF078004	0.00405685		IS21	2224.0	1	2125
assembly.fasta	1362	assembly.fasta|71_length=7575_depth=0.63x	7575	Incomplete					CP006002	0.0244475					
assembly.fasta	1362	assembly.fasta|61_length=13901_depth=0.70x	13901	Incomplete	IncFII,IncFIIA	000136__AP014877_00014,000121__CP024805			CP006002	0.0244475					
assembly.fasta	1362	assembly.fasta|60_length=14142_depth=0.64x	14142	Incomplete			MOBP	NC_011416_00039	CP006002	0.0244475					
assembly.fasta	1362	assembly.fasta|99_length=2417_depth=0.61x	2417	Incomplete					CP006002	0.0244475					
assembly.fasta	1362	assembly.fasta|70_length=7732_depth=0.63x	7732	Incomplete					CP006002	0.0244475					
assembly.fasta	713	assembly.fasta|52_length=23302_depth=1.03x	23302	Incomplete					CP011050	0.0319897					
assembly.fasta	novel_1	assembly.fasta|75_length=7097_depth=0.34x	7097	Incomplete	IncFII,IncFIIA	000136__AP014877_00014,000121__CP024805			CP000799	0.102268					
assembly.fasta	463	assembly.fasta|87_length=4091_depth=8.37x_circular=true	4091	Circular	rep_cluster_1778	001199__DQ995352_00003			DQ995352	0.00139189					
assembly.fasta	469	assembly.fasta|88_length=4072_depth=4.96x_circular=true	4072	Circular	rep_cluster_1778	001203__CP012629_00001			CP012629	0.0064892					
assembly.fasta	1560	assembly.fasta|104_length=1688_depth=1.47x	1688	Incomplete					FN822746	0.0244475	AIHI01000025	IS110	3044.0	1	1648
assembly.fasta	1560	assembly.fasta|69_length=7742_depth=0.37x	7742	Incomplete					FN822746	0.0244475					
assembly.fasta	1560	assembly.fasta|56_length=17881_depth=0.29x	17881	Incomplete	IncFIB	000096__NC_019117_00097			FN822746	0.0244475					
assembly.fasta	novel_2	assembly.fasta|89_length=4068_depth=7.03x	4068	Incomplete	ColRNAI_rep_cluster_1857	000008__AJ627566	MOBP	NC_017321_00002	CP017223	0.0852783					
assembly.fasta	novel_3	assembly.fasta|82_length=5071_depth=5.87x	5071	Incomplete	ColRNAI_rep_cluster_1857	000008__AJ627566	MOBP	NC_017321_00002	CP017845	0.0820539					
assembly.fasta	chromosome	assembly.fasta|233_length=44_depth=21.31x	44	Incomplete											
assembly.fasta	chromosome	assembly.fasta|55_length=19219_depth=0.98x	19219	Incomplete											
assembly.fasta	chromosome	assembly.fasta|201_length=115_depth=5.06x	115	Incomplete											
assembly.fasta	chromosome	assembly.fasta|123_length=734_depth=3.01x	734	Incomplete											
assembly.fasta	chromosome	assembly.fasta|122_length=749_depth=0.99x	749	Incomplete											
assembly.fasta	chromosome	assembly.fasta|259_length=1_depth=1.82x	1	Incomplete											
assembly.fasta	chromosome	assembly.fasta|32_length=60479_depth=0.99x	60479	Incomplete											
assembly.fasta	chromosome	assembly.fasta|5_length=154242_depth=1.02x	154242	Incomplete											
