##### general information #####
number of reference chromosomes: 1
	CP020835.1: 4888773 nt
number of reference plasmids: 1
	CP020836.1: 37362 nt

##### greedy putative (greedy_putative_mean) #####
number of predicted plasmids: 3
	plasmid_0: 36781 nt
	plasmid_10: 13684 nt
	plasmid_9: 3712 nt

> predicted plasmid covers <proportion> of reference plasmid
	CP020836.1
plasmid_0	1.0
plasmid_10	0.0
plasmid_9	0.0

> reference plasmid covers <proportion> of predicted plasmid
	plasmid_0	plasmid_10	plasmid_9
CP020836.1	1.0	0.0	0.0

> in total, how much of predicted plasmid is covered by reference plasmids
plasmid	proportion
plasmid_0	1.000000
plasmid_10	0.000000
plasmid_9	0.000000

> in total, how much of reference plasmid is covered by predicted plasmids
plasmid	proportion
CP020836.1	1.000000

> pairs of predicted and reference plasmids with coverage >= 0.800000 in both directions
CP020836.1 <-> plasmid_0 (1.000000 resp. 1.000000)

> summary scores (greedy_putative_mean)
score_ref_coverage: 1.000000
score_pred_coverage: 0.678904
overall_score: 0.839452

##### greedy questionable (greedy_questionable_mean) #####
number of predicted plasmids: 35
	plasmid_1: 139383 nt
	plasmid_11: 126450 nt
	plasmid_12: 196942 nt
	plasmid_13: 25761 nt
	plasmid_14: 675 nt
	plasmid_15: 119183 nt
	plasmid_16: 37921 nt
	plasmid_17: 43593 nt
	plasmid_18: 14547 nt
	plasmid_19: 26716 nt
	plasmid_2: 153021 nt
	plasmid_20: 8567 nt
	plasmid_21: 39943 nt
	plasmid_22: 20325 nt
	plasmid_23: 34653 nt
	plasmid_24: 26345 nt
	plasmid_25: 7474 nt
	plasmid_26: 38184 nt
	plasmid_27: 248988 nt
	plasmid_28: 19179 nt
	plasmid_29: 10744 nt
	plasmid_3: 6650 nt
	plasmid_30: 215768 nt
	plasmid_31: 12749 nt
	plasmid_32: 4758 nt
	plasmid_33: 245340 nt
	plasmid_34: 142242 nt
	plasmid_35: 557 nt
	plasmid_36: 149709 nt
	plasmid_37: 208112 nt
	plasmid_4: 148160 nt
	plasmid_5: 159548 nt
	plasmid_6: 700235 nt
	plasmid_7: 205474 nt
	plasmid_8: 72750 nt

> predicted plasmid covers <proportion> of reference plasmid
	CP020836.1
plasmid_1	0.04132541084524383
plasmid_11	0.04132541084524383
plasmid_12	0.04153953214496012
plasmid_13	0.04140570633263744
plasmid_14	0.036347090626840106
plasmid_15	0.04143247149510197
plasmid_16	0.04143247149510197
plasmid_17	0.0016326749103367057
plasmid_18	0.0017397355601948504
plasmid_19	0.03926449333547455
plasmid_2	0.0
plasmid_20	0.03814035651196403
plasmid_21	0.03816712167442857
plasmid_22	0.041378941170172906
plasmid_23	0.03814035651196403
plasmid_24	0.03787270488731866
plasmid_25	0.038113591349499494
plasmid_26	0.04132541084524383
plasmid_27	0.041486001820031045
plasmid_28	0.041378941170172906
plasmid_29	0.04132541084524383
plasmid_3	0.0
plasmid_30	0.041378941170172906
plasmid_31	0.04143247149510197
plasmid_32	0.03784593972485413
plasmid_33	0.04132541084524383
plasmid_34	0.041378941170172906
plasmid_35	0.029468443873454313
plasmid_36	0.0
plasmid_37	0.0
plasmid_4	0.04132541084524383
plasmid_5	0.04180718376960548
plasmid_6	0.0
plasmid_7	0.04132541084524383
plasmid_8	0.0

> reference plasmid covers <proportion> of predicted plasmid
	plasmid_1	plasmid_11	plasmid_12	plasmid_13	plasmid_14	plasmid_15	plasmid_16	plasmid_17	plasmid_18	plasmid_19	plasmid_2	plasmid_20	plasmid_21	plasmid_22	plasmid_23	plasmid_24	plasmid_25	plasmid_26	plasmid_27	plasmid_28	plasmid_29	plasmid_3	plasmid_30	plasmid_31	plasmid_32	plasmid_33	plasmid_34	plasmid_35	plasmid_36	plasmid_37	plasmid_4	plasmid_5	plasmid_6	plasmid_7	plasmid_8
CP020836.1	0.005509997632422893	0.006073546856465006	0.0043972337033238214	0.02989014401614844	1.0	0.006469043403841152	0.020358112918963108	0.00279861445644943	0.008592837011067575	0.028447372361131908	0.0	0.08299287965448815	0.017775329845029168	0.07089790897908979	0.020459989034138457	0.05238185613968495	0.09472839175809473	0.03771213073538655	0.0031045672883833757	0.040095938265811565	0.07148175725986597	0.0	0.003564013199362278	0.06047533139854106	0.1483816729718369	0.0036479986956876173	0.005406279439265477	1.0	0.0	0.0	0.005183585313174946	0.00977762178153283	0.0	0.00777227289097404	0.0

> in total, how much of predicted plasmid is covered by reference plasmids
plasmid	proportion
plasmid_1	0.005510
plasmid_11	0.006074
plasmid_12	0.004397
plasmid_13	0.029890
plasmid_14	1.000000
plasmid_15	0.006469
plasmid_16	0.020358
plasmid_17	0.002799
plasmid_18	0.008593
plasmid_19	0.028447
plasmid_2	0.000000
plasmid_20	0.082993
plasmid_21	0.017775
plasmid_22	0.070898
plasmid_23	0.020460
plasmid_24	0.052382
plasmid_25	0.094728
plasmid_26	0.037712
plasmid_27	0.003105
plasmid_28	0.040096
plasmid_29	0.071482
plasmid_3	0.000000
plasmid_30	0.003564
plasmid_31	0.060475
plasmid_32	0.148382
plasmid_33	0.003648
plasmid_34	0.005406
plasmid_35	1.000000
plasmid_36	0.000000
plasmid_37	0.000000
plasmid_4	0.005184
plasmid_5	0.009778
plasmid_6	0.000000
plasmid_7	0.007772
plasmid_8	0.000000

> in total, how much of reference plasmid is covered by predicted plasmids
plasmid	proportion
CP020836.1	0.042021

> pairs of predicted and reference plasmids with coverage >= 0.800000 in both directions
none

> summary scores (greedy_questionable_mean)
score_ref_coverage: 0.042021
score_pred_coverage: 0.006702
overall_score: 0.024362

