file_id	cluster_id	contig_id	contig_length	circularity_status	rep_type	rep_type_accession	relaxase_type	relaxase_type_accession	mash_nearest_neighbor	 mash_neighbor_distance	repetitive_dna_id	match_type	score	contig_match_start	contig_match_end
assembly.fasta	1866	assembly.fasta|57_length=6517_depth=24.18x	6517	Incomplete	rep_cluster_185	001274__DQ198088_00024			CP011830	0.0250805					
assembly.fasta	1866	assembly.fasta|69_length=4416_depth=16.85x	4416	Incomplete	rep_cluster_1093	000345__KY595963_00001			CP011830	0.0250805					
assembly.fasta	1866	assembly.fasta|84_length=1747_depth=21.89x	1747	Incomplete					CP011830	0.0250805					
assembly.fasta	1866	assembly.fasta|77_length=2064_depth=4.23x	2064	Incomplete					CP011830	0.0250805					
assembly.fasta	606	assembly.fasta|68_length=4461_depth=29.22x	4461	Incomplete	rep_cluster_1291	000609__KY595964_00004			KY595964	0.0026025					
assembly.fasta	340	assembly.fasta|70_length=4147_depth=72.03x_circular=true	4147	Circular	rep_cluster_943	002427__EU327398_00006	MOBV	NC_017023_00004	EU370688	0.00741321					
assembly.fasta	3050	assembly.fasta|88_length=1503_depth=3.81x	1503	Incomplete					KP842560	0.0333664					
assembly.fasta	3050	assembly.fasta|49_length=9640_depth=4.53x	9640	Incomplete					KP842560	0.0333664					
assembly.fasta	601	assembly.fasta|50_length=9325_depth=17.71x	9325	Incomplete	rep_cluster_1742	001162__CP011831_00015	MOBP	NC_019240_00008	CP014532	0.00108342					
assembly.fasta	600	assembly.fasta|81_length=1954_depth=124.95x	1954	Incomplete	rep_cluster_1763	001182__KY595965_00001			CP018069	0.0144049					
assembly.fasta	3050	assembly.fasta|46_length=10231_depth=8.85x	10231	Incomplete	rep_cluster_889	002366__KY595966_00031			CP014533	0.00597612					
assembly.fasta	2351	assembly.fasta|54_length=7524_depth=21.73x	7524	Incomplete	rep_cluster_1018	000268__U32369_00002	MOBV	NC_022618_00010	NC_001705	0.0160531					
assembly.fasta	novel_0	assembly.fasta|80_length=1989_depth=9.59x	1989	Incomplete	rep_cluster_1968	001410__CP014531_00028			CP006626	0.0517248					
assembly.fasta	1648	assembly.fasta|44_length=10667_depth=0.64x	10667	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|21_length=35423_depth=0.68x	35423	Incomplete	rep_cluster_893	002374__CP004064_00076	MOBP	NC_021995_00038	CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|92_length=1141_depth=1.23x	1141	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|67_length=4670_depth=0.71x	4670	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|60_length=6177_depth=0.74x	6177	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|58_length=6394_depth=0.60x	6394	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|42_length=12591_depth=0.62x	12591	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|78_length=2061_depth=0.45x	2061	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|74_length=2608_depth=0.56x	2608	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|91_length=1264_depth=27.35x	1264	Incomplete					CP011829	0.00126265	AF029727	IS3	2324.0	89	1352
assembly.fasta	1648	assembly.fasta|82_length=1896_depth=49.95x	1896	Incomplete					CP011829	0.00126265	AY082011	IS200/IS605	3494.0	1	1892
assembly.fasta	1648	assembly.fasta|48_length=9811_depth=0.61x	9811	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|33_length=19326_depth=0.60x	19326	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|29_length=24507_depth=0.67x	24507	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|83_length=1794_depth=1.93x	1794	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|47_length=9923_depth=0.56x	9923	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|61_length=6114_depth=0.49x	6114	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|59_length=6233_depth=0.57x	6233	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|55_length=7107_depth=0.77x	7107	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|93_length=1134_depth=0.53x	1134	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|24_length=32590_depth=0.67x	32590	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|64_length=5052_depth=0.49x	5052	Incomplete					CP011829	0.00126265					
assembly.fasta	1648	assembly.fasta|90_length=1338_depth=5.76x	1338	Incomplete					CP011829	0.00126265	NC_004668	IS256	2460.0	1	1338
assembly.fasta	novel_1	assembly.fasta|73_length=2947_depth=111.25x_circular=true	2947	Circular	rep_cluster_943	002427__EU327398_00006			CP006626	0.119909					
assembly.fasta	chromosome	assembly.fasta|139_length=62_depth=1.41x	62	Incomplete											
assembly.fasta	chromosome	assembly.fasta|107_length=462_depth=1.04x	462	Incomplete											
assembly.fasta	chromosome	assembly.fasta|128_length=86_depth=115.11x	86	Incomplete											
assembly.fasta	chromosome	assembly.fasta|123_length=150_depth=3.04x	150	Incomplete											
assembly.fasta	chromosome	assembly.fasta|114_length=371_depth=2.13x	371	Incomplete							NC_004668	IS256	448.0	613	974
assembly.fasta	chromosome	assembly.fasta|133_length=76_depth=5.04x	76	Incomplete											
assembly.fasta	chromosome	assembly.fasta|103_length=588_depth=27.36x	588	Incomplete											
assembly.fasta	chromosome	assembly.fasta|30_length=23855_depth=0.85x	23855	Incomplete											
assembly.fasta	chromosome	assembly.fasta|96_length=928_depth=2.82x	928	Incomplete							AY859490	IS1380	1692.0	1	928
assembly.fasta	chromosome	assembly.fasta|27_length=27136_depth=1.17x	27136	Incomplete											
assembly.fasta	chromosome	assembly.fasta|110_length=435_depth=1.91x	435	Incomplete							AY859490	IS1380	798.0	1244	1678
assembly.fasta	chromosome	assembly.fasta|121_length=164_depth=9.21x	164	Incomplete											
assembly.fasta	chromosome	assembly.fasta|14_length=56351_depth=1.09x	56351	Incomplete											
assembly.fasta	chromosome	assembly.fasta|125_length=104_depth=83.91x	104	Incomplete											
assembly.fasta	chromosome	assembly.fasta|112_length=383_depth=0.81x	383	Incomplete											
assembly.fasta	chromosome	assembly.fasta|63_length=5275_depth=110.86x_circular=true	5275	Circular											
assembly.fasta	chromosome	assembly.fasta|76_length=2407_depth=0.83x	2407	Incomplete											
assembly.fasta	chromosome	assembly.fasta|122_length=162_depth=1.61x	162	Incomplete											
assembly.fasta	chromosome	assembly.fasta|140_length=59_depth=62.28x	59	Incomplete											
assembly.fasta	chromosome	assembly.fasta|115_length=356_depth=1.92x	356	Incomplete							NC_004668	IS256	403.0	983	1338
