putative_plasmid_0		-79.37349891132747	0.0	-86.1162759990504	0
putative_plasmid_1		-79.37348865299062	0.0	-86.1162759990504	0
putative_plasmid_2		-46.13939143295899	0.0	-49.87228495796179	0
putative_plasmid_3		-36.45232738320419	0.0	-40.999781134866886	0
putative_plasmid_4		-33.15570757053951	0.0	-36.90263015874249	0
putative_plasmid_5		-18.523975453361988	0.0	-21.563931730634256	0
putative_plasmid_6		-15.1650340834956	0.0	-17.45614729461795	0
putative_plasmid_7		-13.762573303806407	0.0	-16.43843612274968	0
putative_plasmid_8		-9.916502726094635	0.0	-12.604955143036143	0
putative_plasmid_9		-9.202300473584812	0.0	-12.01501211699554	0
putative_plasmid_10		-7.15551099589572	0.0	-9.72186511099759	0
putative_plasmid_11		-6.385746803768258	0.0	-7.606914375086933	0
putative_plasmid_12		-5.9228688388734145	0.0	-7.218139065771894	0
putative_plasmid_13		-5.625086048907399	0.0	-7.124361523335471	0
putative_plasmid_14		-5.265709834724182	0.0	-6.515803151156385	0
putative_plasmid_15		-5.1970364941056495	0.0	-6.558266976773893	0
putative_plasmid_16		-4.900821792051714	0.0	-6.199438707890901	0
putative_plasmid_17		-4.483095409122197	1.0	-5.5892859859582655	0
putative_plasmid_18		-4.283159039048806	0.0	-5.5892859859582655	0
putative_plasmid_19		-4.283159255851115	0.0	-5.5892859859582655	0
questionable_plasmid_20	-3.2051574401048666	0.0	-4.974374725272925	0
putative_plasmid_20		-2.974639298434543	0.0	-3.0057017291674253	0
putative_plasmid_21		-2.804513143056134	0.0	-2.9351538615412807	0
putative_plasmid_22		-2.8045201495598153	0.0	-2.9351724272869326	0
putative_plasmid_23		-2.795588965352108	0.0	-2.9259410818228417	0
putative_plasmid_24		-2.7955892522676287	1.999997588464422	-2.9259419222354417	0
putative_plasmid_25		-2.795590533548847	1.0	-2.925941081822847	0
putative_plasmid_26		-2.5465046582945208	0.0	-2.698364972219659	0
putative_plasmid_27		-2.508352763732174	1.0	-2.621946300380205	0
putative_plasmid_28		-2.4614686681099824	0.0	-2.9323207477671116	0
putative_plasmid_29		-2.20212813071885	0.0	-2.3589949211440793	0
questionable_plasmid_30	-2.1718283383359633	1.0	-2.403099565654403	0
putative_plasmid_30		-2.157936150454176	0.0	-2.221428065967735	0
putative_plasmid_31		-2.149982618422789	0.0	-2.2690450824924646	0
putative_plasmid_32		-2.026457781578907	0.0	-2.1029067681429976	0
putative_plasmid_33		-1.9202198939016732	0.0	-2.0467777266177922	0
questionable_plasmid_34	-1.5984171291796934	2.0	-1.6877828054298643	0
questionable_plasmid_34	-1.598417129179705	0.0	-1.6877828054298643	0
putative_plasmid_34		-1.9202148206536958	2.000005603819727	-2.0467777265725755	0
questionable_plasmid_35	-1.59841712914615	0.0	-1.6877828054298643	0
questionable_plasmid_35	-1.5984171414774238	0.0	-1.6877828054298643	0
questionable_plasmid_35	-1.598417129179671	0.0	-1.6877828054298643	0
questionable_plasmid_35	-1.5984165533236416	0.0	-1.6877828054298643	0
questionable_plasmid_35	-1.527530747398297	1.0	-1.576158940397351	0
putative_plasmid_35		-1.5849103814720915	0.0	-1.5865625563450507	0
questionable_plasmid_36	-1.0	0.0	-1.0	0
questionable_plasmid_36	-1.0	0.0	-1.0	0
questionable_plasmid_36	-1.0	1.0	-1.0	0
questionable_plasmid_36	-1.0	0.0	-1.0	0
questionable_plasmid_36	-1.0	0.0	-1.0	0
questionable_plasmid_36	-1.0	0.0	-1.0	0
questionable_plasmid_36	-1.0	0.0	-1.0	0
questionable_plasmid_36	-1.0	0.0	-1.0	0
questionable_plasmid_36	-1.0	0.0	-1.0	0
questionable_plasmid_36	-1.0	0.0	-1.0	0
questionable_plasmid_36	-1.0	0.0	-1.0	0
questionable_plasmid_36	-1.0	0.0	-1.0	0
questionable_plasmid_36	-1.0	0.0	-1.0	0
questionable_plasmid_36	-1.0	0.0	-1.0	0
questionable_plasmid_36	-1.0	0.0	-1.0	0
questionable_plasmid_36	-0.9470802919708029	0.0	-0.9470802919708029	0
questionable_plasmid_36	-0.9473684210526315	0.0	-0.9473684210526315	0
putative_plasmid_36		-0.9186338523355098	0.0	-0.9186338523355098	0
putative_plasmid_37		-0.9166972369367122	0.0	-0.9166972369367122	0
putative_plasmid_38		-0.8879686137750654	0.0	-0.8879686137750654	0
putative_plasmid_39		-0.9089005235602095	0.0	-0.9089005235602095	0
putative_plasmid_40		-0.9089005235602095	0.0	-0.9089005235602095	0
putative_plasmid_41		-0.9089005235602095	0.0	-0.9089005235602095	0
putative_plasmid_42		-0.9089005235602095	0.0	-0.9089005235602095	0
putative_plasmid_43		-0.8879686137750654	0.0	-0.8879686137750654	0
putative_plasmid_44		-0.8557037037037037	0.0	-0.8557037037037037	0
putative_plasmid_45		-0.7728645383951682	0.0	-0.7728645383951682	0
putative_plasmid_46		-0.7728645383951682	0.0	-0.7728645383951682	0
putative_plasmid_47		-0.7728645383951682	0.0	-0.7728645383951682	0
questionable_plasmid_48	-0.7641509433962265	0.0	-0.7641509433962265	0
questionable_plasmid_48	-0.7641509433962265	0.0	-0.7641509433962265	0
questionable_plasmid_48	-0.7641509433962265	0.0	-0.7641509433962265	0
putative_plasmid_48		-0.6350668111231491	1.0	-0.6350668111231491	0
putative_plasmid_49		-0.6350668111231491	0.0	-0.6350668111231491	0
putative_plasmid_50		-0.6350668111231491	0.0	-0.6350668111231491	0
questionable_plasmid_51	-0.5952023988005997	0.0	-0.5952023988005997	0
questionable_plasmid_51	-0.5761589403973509	0.0	-0.5761589403973509	0
questionable_plasmid_51	-0.5761589403973509	1.0	-0.5761589403973509	0
putative_plasmid_51		-0.3589949211440791	0.0	-0.3589949211440791	0
questionable_plasmid_52	-0.3563218390804598	0.0	-0.3563218390804598	0
questionable_plasmid_52	-0.3563218390804598	0.0	-0.3563218390804598	0
questionable_plasmid_52	-0.3563218390804598	0.0	-0.3563218390804598	0
putative_plasmid_52		-0.3189509306260575	0.0	-0.3189509306260575	0
questionable_plasmid_53	-0.18238027293015768	0.0	-0.18238027293015768	0
questionable_plasmid_53	-0.18238027293015768	0.0	-0.18238027293015768	0
questionable_plasmid_53	-0.07213842737922058	0.0	-0.07213842737922058	0
questionable_plasmid_53	-0.07213842737922058	0.0	-0.07213842737922058	0
questionable_plasmid_53	-0.029014038294780754	0.0	-0.029014038294780754	0
questionable_plasmid_53	-0.029014038294780754	0.0	-0.029014038294780754	0
questionable_plasmid_53	-0.020830378669692243	0.0	-0.020830378669692243	0
questionable_plasmid_53	-0.017335860255336653	0.0	-0.017335860255336653	0
questionable_plasmid_53	-0.014873848460339692	0.0	-0.014873848460339692	0
