file_id	cluster_id	contig_id	contig_length	circularity_status	rep_type	rep_type_accession	relaxase_type	relaxase_type_accession	mash_nearest_neighbor	 mash_neighbor_distance	repetitive_dna_id	match_type	score	contig_match_start	contig_match_end
assembly.fasta	932	assembly.fasta|76_length=3360_depth=2.83x_circular=true	3360	Circular			MOBQ	NC_021523_00003	CP022066	0.027077					
assembly.fasta	357	assembly.fasta|81_length=2958_depth=2.86x	2958	Incomplete	ColRNAI_rep_cluster_1987	000019__CP000651_00005			KX291024	0.0191812					
assembly.fasta	133	assembly.fasta|78_length=3223_depth=3.78x_circular=true	3223	Circular	ColRNAI_rep_cluster_1987	000019__CP000651_00005	MOBP	NC_013090_00004	CP011569	0.000239895					
assembly.fasta	novel_0	assembly.fasta|66_length=5831_depth=2.21x_circular=true	5831	Circular	ColRNAI_rep_cluster_1992	000023__FJ696405	MOBP	NC_017723_00002	FJ696405	0.119909					
assembly.fasta	728	assembly.fasta|67_length=5151_depth=1.06x	5151	Incomplete					CP020070	0.0239063					
assembly.fasta	728	assembly.fasta|46_length=18731_depth=1.12x	18731	Incomplete	IncR	000204__CP008701_00115			CP020070	0.0239063					
assembly.fasta	58	assembly.fasta|90_length=1934_depth=3.01x_circular=true	1934	Circular					CP018317	0.022205					
assembly.fasta	novel_1	assembly.fasta|86_length=2370_depth=4.11x_circular=true	2370	Circular	ColRNAI_rep_cluster_1987	000019__CP000651_00005			CP011067	0.0909306					
assembly.fasta	770	assembly.fasta|55_length=9403_depth=1.82x	9403	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|108_length=1251_depth=1.65x	1251	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|68_length=4965_depth=1.23x	4965	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|25_length=63286_depth=1.83x	63286	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|104_length=1336_depth=5.57x	1336	Incomplete					CP016810	0.00343111	CP000645	Tn3	1210.0	10183	10837
assembly.fasta	770	assembly.fasta|80_length=2996_depth=1.06x	2996	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|50_length=14713_depth=1.74x	14713	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|112_length=1057_depth=1.87x	1057	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|74_length=3816_depth=1.92x	3816	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|87_length=2273_depth=3.73x	2273	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|38_length=30589_depth=1.89x	30589	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|92_length=1842_depth=2.13x	1842	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|103_length=1357_depth=6.35x	1357	Incomplete					CP016810	0.00343111	U67194	IS110	1941.0	1	1327
assembly.fasta	770	assembly.fasta|69_length=4683_depth=1.74x	4683	Incomplete	rep_cluster_1418	000759__NC_013950_00034			CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|73_length=3869_depth=2.83x	3869	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|48_length=16290_depth=1.97x	16290	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|35_length=34373_depth=1.92x	34373	Incomplete	IncFIB	000097__NC_025166_00051			CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|53_length=10284_depth=1.97x	10284	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|96_length=1625_depth=2.00x	1625	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|77_length=3236_depth=4.79x	3236	Incomplete					CP016810	0.00343111	AF174129	Tn3	5947.0	1	3235
assembly.fasta	770	assembly.fasta|115_length=1011_depth=1.89x	1011	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|54_length=9572_depth=1.98x	9572	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|65_length=5832_depth=1.71x	5832	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|58_length=7807_depth=1.97x	7807	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|94_length=1754_depth=1.01x	1754	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|100_length=1392_depth=5.56x	1392	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|79_length=3131_depth=1.92x	3131	Incomplete					CP016810	0.00343111		Tn3	1402.0	2640	3401
assembly.fasta	770	assembly.fasta|47_length=17830_depth=1.72x	17830	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|61_length=6932_depth=1.10x	6932	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|99_length=1601_depth=1.92x	1601	Incomplete					CP016810	0.00343111	NC_008573	Tn3	2052.0	5463	7056
assembly.fasta	770	assembly.fasta|110_length=1064_depth=3.51x	1064	Incomplete					CP016810	0.00343111	AY939911	IS1380	1491.0	57	1122
assembly.fasta	770	assembly.fasta|106_length=1315_depth=2.86x	1315	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|93_length=1773_depth=1.66x	1773	Incomplete					CP016810	0.00343111	M96392	Tn3	3230.0	2	1774
assembly.fasta	770	assembly.fasta|88_length=2176_depth=1.93x	2176	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|101_length=1386_depth=1.81x	1386	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|59_length=7444_depth=1.18x	7444	Incomplete					CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|89_length=2050_depth=0.83x	2050	Incomplete					CP016810	0.00343111	HM769901	Tn3	3674.0	2316	4364
assembly.fasta	770	assembly.fasta|105_length=1316_depth=2.98x	1316	Incomplete					CP016810	0.00343111	CP020856.1	integron_1	2425.0	5662	6977
assembly.fasta	770	assembly.fasta|57_length=8818_depth=1.77x	8818	Incomplete	IncFIB	000107__CP014778_00094			CP016810	0.00343111					
assembly.fasta	770	assembly.fasta|91_length=1881_depth=3.73x	1881	Incomplete					CP016810	0.00343111					
assembly.fasta	356	assembly.fasta|98_length=1620_depth=3.30x	1620	Incomplete					NC_005862	0.0404475					
assembly.fasta	chromosome	assembly.fasta|2_length=455222_depth=0.96x	455222	Incomplete											
assembly.fasta	chromosome	assembly.fasta|195_length=105_depth=1.91x	105	Incomplete											
assembly.fasta	chromosome	assembly.fasta|131_length=536_depth=3.51x	536	Incomplete							AY939911	IS1380	697.0	1123	1658
assembly.fasta	chromosome	assembly.fasta|179_length=173_depth=4.17x	173	Incomplete											
assembly.fasta	chromosome	assembly.fasta|141_length=447_depth=1.00x	447	Incomplete							CP001875	IS5	516.0	137	583
assembly.fasta	chromosome	assembly.fasta|137_length=501_depth=2.14x	501	Incomplete											
assembly.fasta	chromosome	assembly.fasta|60_length=7121_depth=1.05x	7121	Incomplete											
assembly.fasta	chromosome	assembly.fasta|85_length=2834_depth=0.96x	2834	Incomplete											
assembly.fasta	chromosome	assembly.fasta|234_length=26_depth=3.14x	26	Incomplete											
assembly.fasta	chromosome	assembly.fasta|111_length=1060_depth=1.03x	1060	Incomplete											
assembly.fasta	chromosome	assembly.fasta|118_length=867_depth=6.60x	867	Incomplete							NC_008800	IS3	652.0	545	1056
assembly.fasta	chromosome	assembly.fasta|34_length=40846_depth=1.04x	40846	Incomplete											
assembly.fasta	chromosome	assembly.fasta|251_length=11_depth=29.06x	11	Incomplete											
assembly.fasta	chromosome	assembly.fasta|253_length=10_depth=2.56x	10	Incomplete											
assembly.fasta	chromosome	assembly.fasta|142_length=444_depth=1.04x	444	Incomplete							X75779	Tn3	821.0	3	446
assembly.fasta	chromosome	assembly.fasta|5_length=205437_depth=0.90x	205437	Incomplete											
assembly.fasta	chromosome	assembly.fasta|193_length=114_depth=0.92x	114	Incomplete											
assembly.fasta	chromosome	assembly.fasta|171_length=216_depth=0.95x	216	Incomplete											
assembly.fasta	chromosome	assembly.fasta|168_length=236_depth=23.53x	236	Incomplete											
assembly.fasta	chromosome	assembly.fasta|238_length=22_depth=0.90x	22	Incomplete											
assembly.fasta	chromosome	assembly.fasta|150_length=372_depth=30.37x	372	Incomplete							J01728	IS5	455.0	212	580
assembly.fasta	chromosome	assembly.fasta|9_length=180605_depth=1.19x	180605	Incomplete											
assembly.fasta	chromosome	assembly.fasta|11_length=153181_depth=1.14x	153181	Incomplete											
assembly.fasta	chromosome	assembly.fasta|242_length=19_depth=5.31x	19	Incomplete											
assembly.fasta	chromosome	assembly.fasta|244_length=16_depth=1.30x	16	Incomplete											
assembly.fasta	chromosome	assembly.fasta|114_length=1037_depth=1.98x	1037	Incomplete											
assembly.fasta	chromosome	assembly.fasta|210_length=64_depth=8.18x	64	Incomplete											
assembly.fasta	chromosome	assembly.fasta|143_length=436_depth=2.99x	436	Incomplete											
assembly.fasta	chromosome	assembly.fasta|127_length=658_depth=1.01x	658	Incomplete								Tn3	767.0	5192	5840
assembly.fasta	chromosome	assembly.fasta|200_length=87_depth=4.90x	87	Incomplete											
assembly.fasta	chromosome	assembly.fasta|211_length=64_depth=1.57x	64	Incomplete											
assembly.fasta	chromosome	assembly.fasta|178_length=176_depth=2.05x	176	Incomplete											
assembly.fasta	chromosome	assembly.fasta|245_length=16_depth=3.01x	16	Incomplete											
