file_id	cluster_id	contig_id	contig_length	circularity_status	rep_type	rep_type_accession	relaxase_type	relaxase_type_accession	mash_nearest_neighbor	 mash_neighbor_distance	repetitive_dna_id	match_type	score	contig_match_start	contig_match_end
assembly.fasta	1558	assembly.fasta|58_length=7283_depth=0.62x	7283	Incomplete	IncFIB	000095__NZ_CP014273_00094			CP018626	0.00299754					
assembly.fasta	1558	assembly.fasta|37_length=35392_depth=0.55x	35392	Incomplete					CP018626	0.00299754					
assembly.fasta	1558	assembly.fasta|56_length=9171_depth=0.53x	9171	Incomplete	IncFIIA,IncFII	000121__CP024805,000136__AP014877_00014			CP018626	0.00299754					
assembly.fasta	1558	assembly.fasta|77_length=3702_depth=0.56x	3702	Incomplete					CP018626	0.00299754					
assembly.fasta	1558	assembly.fasta|44_length=24718_depth=0.60x	24718	Incomplete					CP018626	0.00299754					
assembly.fasta	chromosome	assembly.fasta|331_length=148_depth=2.42x	148	Incomplete											
assembly.fasta	chromosome	assembly.fasta|408_length=71_depth=2.63x	71	Incomplete											
assembly.fasta	chromosome	assembly.fasta|75_length=4094_depth=0.68x	4094	Incomplete											
assembly.fasta	chromosome	assembly.fasta|458_length=14_depth=12.40x	14	Incomplete											
assembly.fasta	chromosome	assembly.fasta|192_length=457_depth=2.68x	457	Incomplete											
assembly.fasta	chromosome	assembly.fasta|384_length=93_depth=3.37x	93	Incomplete											
assembly.fasta	chromosome	assembly.fasta|271_length=244_depth=2.53x	244	Incomplete											
assembly.fasta	chromosome	assembly.fasta|145_length=789_depth=3.05x	789	Incomplete											
assembly.fasta	chromosome	assembly.fasta|98_length=1698_depth=8.91x	1698	Incomplete							CP016586.1	16S	2643.0	1	1554
assembly.fasta	chromosome	assembly.fasta|161_length=644_depth=0.88x	644	Incomplete											
assembly.fasta	chromosome	assembly.fasta|243_length=303_depth=0.95x	303	Incomplete											
assembly.fasta	chromosome	assembly.fasta|201_length=414_depth=1.13x	414	Incomplete											
assembly.fasta	chromosome	assembly.fasta|453_length=19_depth=0.90x	19	Incomplete											
assembly.fasta	chromosome	assembly.fasta|323_length=155_depth=2.51x	155	Incomplete											
assembly.fasta	chromosome	assembly.fasta|463_length=10_depth=0.66x	10	Incomplete											
assembly.fasta	chromosome	assembly.fasta|466_length=9_depth=1.34x	9	Incomplete											
assembly.fasta	chromosome	assembly.fasta|473_length=4_depth=5.84x	4	Incomplete											
assembly.fasta	chromosome	assembly.fasta|485_length=1_depth=1.22x	1	Incomplete											
assembly.fasta	chromosome	assembly.fasta|437_length=36_depth=2.04x	36	Incomplete											
assembly.fasta	chromosome	assembly.fasta|68_length=5322_depth=1.06x	5322	Incomplete											
assembly.fasta	chromosome	assembly.fasta|452_length=22_depth=1.84x	22	Incomplete											
assembly.fasta	chromosome	assembly.fasta|60_length=6679_depth=1.95x	6679	Incomplete											
assembly.fasta	chromosome	assembly.fasta|97_length=1701_depth=0.75x	1701	Incomplete											
assembly.fasta	chromosome	assembly.fasta|311_length=167_depth=0.59x	167	Incomplete											
assembly.fasta	chromosome	assembly.fasta|197_length=421_depth=1.94x	421	Incomplete							X97542	IS3	632.0	613	1032
assembly.fasta	chromosome	assembly.fasta|36_length=35584_depth=1.13x	35584	Incomplete											
assembly.fasta	chromosome	assembly.fasta|111_length=1109_depth=2.05x	1109	Incomplete											
assembly.fasta	chromosome	assembly.fasta|320_length=159_depth=0.81x	159	Incomplete											
