file_id	cluster_id	contig_id	contig_length	circularity_status	rep_type	rep_type_accession	relaxase_type	relaxase_type_accession	mash_nearest_neighbor	 mash_neighbor_distance	repetitive_dna_id	match_type	score	contig_match_start	contig_match_end
assembly.fasta	357	assembly.fasta|81_length=4857_depth=0.95x	4857	Incomplete					EU580136	0.035505					
assembly.fasta	novel_0	assembly.fasta|48_length=17495_depth=1.26x	17495	Incomplete			MOBP	NC_011416_00039	AY929248	0.12214					
assembly.fasta	1558	assembly.fasta|58_length=9129_depth=0.49x	9129	Incomplete	IncFIIA,IncFII	000121__CP024805,000136__AP014877_00014			CP018248	0.00224371					
assembly.fasta	1558	assembly.fasta|50_length=15672_depth=0.50x	15672	Incomplete					CP018248	0.00224371					
assembly.fasta	1558	assembly.fasta|93_length=3777_depth=0.75x	3777	Incomplete					CP018248	0.00224371					
assembly.fasta	1558	assembly.fasta|60_length=7698_depth=0.52x	7698	Incomplete	IncFIA	000094__NZ_CP015070_00117			CP018248	0.00224371					
assembly.fasta	1558	assembly.fasta|64_length=7334_depth=0.60x	7334	Incomplete	IncFIB	000095__NZ_CP014273_00094			CP018248	0.00224371					
assembly.fasta	1558	assembly.fasta|84_length=4433_depth=0.82x	4433	Incomplete					CP018248	0.00224371					
assembly.fasta	1558	assembly.fasta|83_length=4513_depth=0.67x	4513	Incomplete					CP018248	0.00224371					
assembly.fasta	1558	assembly.fasta|37_length=30920_depth=0.71x	30920	Incomplete					CP018248	0.00224371					
assembly.fasta	834	assembly.fasta|65_length=6764_depth=28.38x_circular=true	6764	Circular	ColRNAI_rep_cluster_1291	000001__EU090225_00001	MOBQ	NZ_AWFJ01000122_00007	HF565446	0.0105688					
assembly.fasta	30	assembly.fasta|67_length=6675_depth=40.27x_circular=true	6675	Circular			MOBP	NC_023328_00003	KM085452	0.00417861					
assembly.fasta	chromosome	assembly.fasta|327_length=326_depth=0.74x	326	Incomplete											
assembly.fasta	chromosome	assembly.fasta|140_length=1328_depth=2.47x	1328	Incomplete											
assembly.fasta	chromosome	assembly.fasta|277_length=414_depth=0.88x	414	Incomplete											
assembly.fasta	chromosome	assembly.fasta|494_length=130_depth=5.14x	130	Incomplete											
assembly.fasta	chromosome	assembly.fasta|2_length=362715_depth=1.08x	362715	Incomplete											
assembly.fasta	chromosome	assembly.fasta|320_length=332_depth=0.97x	332	Incomplete											
assembly.fasta	chromosome	assembly.fasta|341_length=307_depth=3.03x	307	Incomplete											
assembly.fasta	chromosome	assembly.fasta|611_length=42_depth=2.41x	42	Incomplete											
assembly.fasta	chromosome	assembly.fasta|36_length=34699_depth=1.12x	34699	Incomplete											
assembly.fasta	chromosome	assembly.fasta|11_length=141975_depth=1.03x	141975	Incomplete											
assembly.fasta	chromosome	assembly.fasta|232_length=606_depth=1.20x	606	Incomplete											
assembly.fasta	chromosome	assembly.fasta|692_length=1_depth=7.72x	1	Incomplete											
assembly.fasta	chromosome	assembly.fasta|160_length=1035_depth=5.63x	1035	Incomplete											
assembly.fasta	chromosome	assembly.fasta|197_length=797_depth=1.21x	797	Incomplete											
assembly.fasta	chromosome	assembly.fasta|315_length=336_depth=0.91x	336	Incomplete											
assembly.fasta	chromosome	assembly.fasta|188_length=854_depth=1.32x	854	Incomplete											
assembly.fasta	chromosome	assembly.fasta|394_length=236_depth=2.23x	236	Incomplete											
assembly.fasta	chromosome	assembly.fasta|647_length=21_depth=3.11x	21	Incomplete											
assembly.fasta	chromosome	assembly.fasta|465_length=150_depth=3.06x	150	Incomplete											
assembly.fasta	chromosome	assembly.fasta|557_length=81_depth=0.55x	81	Incomplete											
assembly.fasta	chromosome	assembly.fasta|378_length=265_depth=2.26x	265	Incomplete											
assembly.fasta	chromosome	assembly.fasta|78_length=5112_depth=1.85x	5112	Incomplete											
assembly.fasta	chromosome	assembly.fasta|12_length=140210_depth=0.99x	140210	Incomplete											
