file_id	cluster_id	contig_id	contig_length	circularity_status	rep_type	rep_type_accession	relaxase_type	relaxase_type_accession	mash_nearest_neighbor	 mash_neighbor_distance	repetitive_dna_id	match_type	score	contig_match_start	contig_match_end
assembly.fasta	1525	assembly.fasta|34_length=28234_depth=1.60x	28234	Incomplete					CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|37_length=24412_depth=1.43x	24412	Incomplete	rep_cluster_48	001837__CP019904_00024			CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|63_length=1741_depth=1.59x	1741	Incomplete					CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|58_length=2422_depth=1.67x	2422	Incomplete					CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|36_length=25541_depth=1.59x	25541	Incomplete					CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|45_length=10270_depth=1.63x	10270	Incomplete					CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|25_length=46051_depth=1.60x	46051	Incomplete					CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|69_length=1368_depth=1.77x	1368	Incomplete					CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|51_length=5896_depth=1.74x	5896	Incomplete					CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|59_length=2273_depth=3.27x	2273	Incomplete					CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|31_length=30510_depth=1.58x	30510	Incomplete					CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|46_length=8833_depth=1.63x	8833	Incomplete	IncFIB	000107__CP014778_00094			CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|47_length=8661_depth=1.67x	8661	Incomplete	rep_cluster_1150	000430__CP020850			CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|49_length=6617_depth=2.39x	6617	Incomplete					CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|54_length=3760_depth=1.68x	3760	Incomplete					CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|48_length=6894_depth=1.69x	6894	Incomplete					CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|50_length=6287_depth=1.58x	6287	Incomplete					CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|43_length=12201_depth=1.63x	12201	Incomplete					CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|66_length=1587_depth=1.65x	1587	Incomplete					CP014763	0.000705841					
assembly.fasta	1525	assembly.fasta|55_length=3247_depth=1.69x	3247	Incomplete					CP014763	0.000705841					
