file_id	cluster_id	contig_id	contig_length	circularity_status	rep_type	rep_type_accession	relaxase_type	relaxase_type_accession	mash_nearest_neighbor	 mash_neighbor_distance	repetitive_dna_id	match_type	score	contig_match_start	contig_match_end
assembly.fasta	61	assembly.fasta|23_length=2096_depth=54.18x_circular=true	2096	Circular	ColRNAI_rep_cluster_1993	000024__JX133088			CP012925	0.000458924					
assembly.fasta	53	assembly.fasta|18_length=37697_depth=3.10x_circular=true	37697	Circular	IncX1	000215__KC853434_00019	MOBP	NC_019096_00001	CP012922	2.38274e-05					
assembly.fasta	chromosome	assembly.fasta|49_length=107_depth=2.62x	107	Incomplete											
assembly.fasta	chromosome	assembly.fasta|72_length=11_depth=5.99x	11	Incomplete											
assembly.fasta	chromosome	assembly.fasta|19_length=31277_depth=1.08x	31277	Incomplete											
assembly.fasta	chromosome	assembly.fasta|42_length=137_depth=1.30x	137	Incomplete											
assembly.fasta	chromosome	assembly.fasta|25_length=1315_depth=0.71x	1315	Incomplete											
assembly.fasta	chromosome	assembly.fasta|58_length=59_depth=1.69x	59	Incomplete											
assembly.fasta	chromosome	assembly.fasta|5_length=239868_depth=1.04x	239868	Incomplete											
assembly.fasta	chromosome	assembly.fasta|38_length=207_depth=4.49x	207	Incomplete											
assembly.fasta	chromosome	assembly.fasta|54_length=100_depth=2.98x	100	Incomplete											
assembly.fasta	chromosome	assembly.fasta|55_length=96_depth=0.84x	96	Incomplete											
assembly.fasta	chromosome	assembly.fasta|64_length=40_depth=3.37x	40	Incomplete											
assembly.fasta	chromosome	assembly.fasta|47_length=110_depth=1.14x	110	Incomplete											
assembly.fasta	chromosome	assembly.fasta|59_length=53_depth=1.57x	53	Incomplete											
assembly.fasta	chromosome	assembly.fasta|34_length=412_depth=9.85x	412	Incomplete											
assembly.fasta	chromosome	assembly.fasta|56_length=64_depth=3.42x	64	Incomplete											
assembly.fasta	chromosome	assembly.fasta|60_length=50_depth=3.14x	50	Incomplete											
assembly.fasta	chromosome	assembly.fasta|21_length=6200_depth=1.27x	6200	Incomplete											
assembly.fasta	chromosome	assembly.fasta|53_length=100_depth=2.83x	100	Incomplete											
assembly.fasta	chromosome	assembly.fasta|43_length=131_depth=5.71x	131	Incomplete											
assembly.fasta	chromosome	assembly.fasta|46_length=122_depth=3.29x	122	Incomplete											
assembly.fasta	chromosome	assembly.fasta|6_length=235225_depth=1.00x	235225	Incomplete											
assembly.fasta	chromosome	assembly.fasta|27_length=908_depth=8.54x	908	Incomplete											
assembly.fasta	chromosome	assembly.fasta|26_length=1306_depth=0.75x	1306	Incomplete											
assembly.fasta	chromosome	assembly.fasta|62_length=48_depth=3.27x	48	Incomplete											
assembly.fasta	chromosome	assembly.fasta|69_length=13_depth=4.68x	13	Incomplete											
assembly.fasta	chromosome	assembly.fasta|9_length=197411_depth=1.00x	197411	Incomplete											
assembly.fasta	chromosome	assembly.fasta|50_length=107_depth=7.00x	107	Incomplete											
assembly.fasta	chromosome	assembly.fasta|15_length=76877_depth=1.07x	76877	Incomplete											
assembly.fasta	chromosome	assembly.fasta|40_length=158_depth=2.26x	158	Incomplete											
assembly.fasta	chromosome	assembly.fasta|2_length=692065_depth=1.02x	692065	Incomplete											
assembly.fasta	chromosome	assembly.fasta|3_length=564286_depth=1.00x	564286	Incomplete											
assembly.fasta	chromosome	assembly.fasta|24_length=1751_depth=9.73x	1751	Incomplete											
assembly.fasta	chromosome	assembly.fasta|37_length=230_depth=2.27x	230	Incomplete											
assembly.fasta	chromosome	assembly.fasta|67_length=16_depth=2.72x	16	Incomplete											
assembly.fasta	chromosome	assembly.fasta|63_length=46_depth=5.38x	46	Incomplete											
assembly.fasta	chromosome	assembly.fasta|11_length=160353_depth=0.95x	160353	Incomplete											
