putative_plasmid_0		-47.62355281609145	0.0	-47.62355281609144	0
questionable_plasmid_1	-15.872875884050556	0.0	-15.872875884050556	0
putative_plasmid_1		-13.879233597832396	0.0	-13.879233597832398	0
putative_plasmid_2		-11.141235554615145	0.0	-11.141235554615145	0
putative_plasmid_3		-11.817187846646553	0.0	-11.817187846646553	0
putative_plasmid_4		-10.729385752667076	0.0	-10.729385752667074	0
putative_plasmid_5		-10.175983844340331	0.0	-10.175983844340333	0
questionable_plasmid_6	-2.8530629522267623	0.0	-2.8530629522267623	0
questionable_plasmid_6	-2.8116322080687377	0.0	-2.8116322080687377	0
questionable_plasmid_6	-2.8116322080687377	0.0	-2.8116322080687377	0
putative_plasmid_6		-2.6001426024955436	0.0	-2.6001426024955436	0
putative_plasmid_7		-2.0	0.0	-2.0	0
questionable_plasmid_8	-1.0	0.0	-1.0	0
putative_plasmid_8		-0.9707740916271722	0.0	-0.9707740916271722	0
putative_plasmid_9		-0.9529865125240847	0.0	-0.9529865125240847	0
putative_plasmid_10		-0.8869949766004036	0.0	-0.8869949766004036	0
putative_plasmid_11		-0.8865220759101472	0.0	-0.8865220759101472	0
questionable_plasmid_12	-0.861904761904762	0.0	-0.861904761904762	0
questionable_plasmid_12	-0.861904761904762	0.0	-0.861904761904762	0
